r
21.095023109728988
22.090722034374522
23.08679276123039
24.08318915758459
25.079872407968907
26.076809620810597
27.073972741361768
28.071337695236398
29.068883707497267
30.066592756745816
31.064449134018133
32.0624390837628
33.06055050963308
34.058772731852805
35.05709628591621
36.05551275463989
37.05401462729781
38.05259518088089
39.05124837953327
40.049968789001575
41.048751503547585
42.04759208325728
43.04648650006177
44.04543109109048
45.044422518220834
46.04345773288535
47.042533945356304
48.041648597857254
49.040799340956916
50.039984012787215
51.03920062069938
52.03844732503075
53.03772242470448
54.037024344425184
55.036351623268054
56.0357029044876
57.0350769263968
58.034472514187634
59.033888572581766
60.03332407921454
61.032778078668514
62.03224967708329
63.0317380372777
64.03124237432849
65.03076195155643
66.03029607687671
67.02984409947557
68.0294054067798
69.02897942168927
70.02856560004639
71.02816342831905
72.02777242147643
73.02739212103907
74.02702209328699
75.02666192761077
76.02631123499285
77.02596964660685
78.02563681252464
79.02531240052139
80.02499609497022
81.02468759581859
82.02438661763951
83.02409288875127
84.02380615040002
85.0235261559999
86.02325267042627
87.02298546935747
88.02272433866155
89.02246907382428
90.0222194794152
91.02197536858887
92.02173656261873
93.02150289046077
94.02127418834527
95.02105029939419
96.02083107326243
97.02061636580135
98.02040603874276
99.02019995940222
100.0199980003999
101.01980003939822
102.0196059588548
103.01941564578979
104.01922899156675
105.01904589168576
106.01886624558857
107.01868995647442
108.01851693112621
109.01834707974616
110.01818031580054
111.01801655587259
112.01785571952357
113.01769772916099
114.0175425099138
115.0173899895142
116.01724009818541
117.01709276853532
118.01694793545543
119.01680553602503
120.01666550941998
121.01652779682617
122.01639234135715
123.01625908797584
124.01612798341996
125.01599897613104
126.01587201618692
127.01574705523721
3
3.1622776601683795
3.605551275463989
4.242640687119285
5.0
5.830951894845301
6.708203932499369
7.615773105863909
8.54400374531753
9.486832980505138
10.44030650891055
11.40175425099138
12.36931687685298
13.341664064126334
14.317821063276353
15.297058540778355
16.278820596099706
17.26267650163207
18.24828759089466
19.235384061671343
20.223748416156685
21.213203435596427
22.20360331117452
23.194827009486403
24.186773244895647
25.179356624028344
26.1725046566048
27.16615541441225
28.160255680657446
29.154759474226502
30.14962686336267
31.144823004794873
32.14031735997639
33.13608305156178
34.132096331752024
35.12833614050059
36.124783736376884
37.12142238654117
38.118237105091836
39.11521443121589
40.11234224026316
41.10960958218893
42.1070065428546
43.104524124504614
44.10215414239989
45.09988913511872
46.09772228646444
47.095647357266465
48.093658625644196
49.09175083453431
50.08991914547278
51.088159097779204
52.08646657242167
53.08483775994799
54.08326913195984
55.08175741568164
56.08029957123981
57.07889277132134
58.077534382926416
59.07622195096772
60.07495318350236
61.07372593840988
62.07253821135398
63.071388124885914
64.07027391856539
65.06919393998976
66.06814663663572
67.06713054842886
68.06614430096654
69.06518659932803
70.06425622241343
71.06335201775947
72.06247289678588
73.06161783043132
74.06078584514209
75.05997601918082
76.05918747922567
77.05841939723393
78.05767098754612
79.05694150420949
80.05623023850174
81.05553651663777
82.05485969764375
83.05419917138447
84.0535543567314
85.05292469985967
86.05230967266364
87.05170877128145
88.05112151472007
89.05054744357274
90.0499861188218
91.0494371207203
92.04890004774636
93.04837451562494
94.04786015641186
95.04735661763561
96.04686356149273
97.04638066409278
98.04590761474952
99.04544411531506
100.04498987955368
101.04454463255303
102.04410811016969
103.04368005850722
104.04326023342406
105.04284840006957
106.04244433244644
107.0420478129973
108.04165863221463
109.04127658827184
110.04090148667449
111.04053313993049
112.04017136723775
113.03981599418853
114.03946685248927
115.03912377969506
116.03878661895772
117.03845521878696
118.03812943282352
119.03780911962384
120.03749414245534
121.03718436910205
122.03687967167957
123.03657992645927
124.03628501370073
125.03599481749245
126.03570922560003
127.03542812932147
4
4.123105625617661
4.47213595499958
5.0
5.656854249492381
6.4031242374328485
7.211102550927978
8.06225774829855
8.94427190999916
9.848857801796104
10.770329614269007
11.704699910719626
12.649110640673518
13.601470508735444
14.560219778561036
15.524174696260024
16.492422502470642
17.46424919657298
18.439088914585774
19.4164878389476
20.396078054371138
21.37755832643195
22.360679774997898
23.345235059857504
24.331050121192877
25.317977802344327
26.30589287593181
27.294688127912362
28.284271247461902
29.274562336608895
30.265491900843113
31.25699921617557
32.2490309931942
33.24154027718932
34.23448553724738
35.22782990761707
36.22154055254967
37.21558813185679
38.2099463490856
39.20459156782532
40.19950248448356
41.19465984809196
42.190046219457976
43.18564576337837
44.181444068749045
45.17742799230607
46.17358552246078
47.16990566028302
48.16637831516918
49.16299421312742
50.15974481593781
51.15662224971465
52.15361924162119
53.150729063673246
54.147945482723536
55.14526271584895
56.142675390472796
57.14017850864661
58.137767414994535
59.135437767890075
60.13318551349163
61.1310068623117
62.12889826803627
63.12685640834652
64.1248781675256
65.12296062065974
66.12110101926616
67.11929677819934
68.11754546370561
69.1158447825099
70.11419257183242
71.11258679024411
72.11102550927978
73.10950690573696
74.10802925459562
75.1065909225016
76.10519036176179
77.10382610480494
78.10249675906654
79.1012010022604
80.09993757800315
81.09870529176159
82.09750300709517
83.09632964216891
84.09518416651456
85.09406559801923
86.09297300012354
87.09190547921202
88.09086218218096
89.08984229416954
90.08884503644167
91.08786966440702
92.0869154657707
93.08598175880189
94.08506789071261
95.08417323613851
96.08329719571451
97.082439194738
98.08159868191383
99.08077512817509
100.07996802557443
101.07917688624102
102.07840124139877
103.07764064044152
104.0768946500615
105.07616285342742
106.07544484940895
107.07474025184464
108.07404868885037
109.07336980216573
110.07270324653611
111.07204868912791
112.0714058089752
113.07077429645558
114.0701538527936
115.06954418958998
116.06894502837527
117.06835610018618
118.06777714516353
119.06720791217035
120.06664815842908
121.06609764917675
122.06555615733703
123.06502346320826
124.06449935416659
125.06398362438324
126.0634760745554
127.06297651164952
5
5.0990195135927845
5.385164807134504
5.830951894845301
6.4031242374328485
7.0710678118654755
7.810249675906654
8.602325267042627
9.433981132056603
10.295630140987
11.180339887498949
12.083045973594572
13.0
13.92838827718412
14.866068747318506
15.811388300841896
16.76305461424021
17.72004514666935
18.681541692269406
19.6468827043885
20.615528128088304
21.587033144922902
22.561028345356956
23.53720459187964
24.515301344262525
25.495097567963924
26.476404589747453
27.459060435491963
28.442925306655784
29.427877939124322
30.4138126514911
31.400636936215164
32.38826948140329
33.37663853655727
34.36568055487916
35.35533905932738
36.345563690772494
37.33630940518894
38.3275357934736
39.319206502675
40.311288741492746
41.30375285612676
42.2965719651132
43.289721643826724
44.28317965096906
45.27692569068709
46.2709412050371
47.265209192385896
48.25971404805462
49.25444142409901
50.24937810560445
51.24451190127583
52.23983154643591
53.23532661682466
54.230987451824994
55.226805085936306
56.22277118748239
57.21887800367987
58.215118311311535
59.21148537234985
60.207972893961475
61.204574992397426
62.20128616033595
63.198101237299845
64.19501538281614
65.19202405202648
66.18912297349165
67.1863081289633
68.18357573492314
69.18092222571191
70.178344238091
71.17583859709698
72.17340230306452
73.17103251970687
74.16872656315464
75.16648189186454
76.16429609731846
77.1621668954417
78.16009211867653
79.1580697086532
80.15609770940699
81.15417426109393
82.15229759416349
83.15046602394962
84.1486779456457
85.14693182963201
86.14522621712709
87.14355971613737
88.14193099768123
89.1403387922662
90.13878188659973
91.13725912051558
92.13576938409967
93.13431161500041
94.13288479590966
95.13148795220224
96.13012014972206
97.12878049270464
98.12746812182611
99.12618221237011
100.12492197250393
101.1236866416568
102.12247548899312
103.12128781197411
104.12012293500234
105.11898020814318
106.1178590059185
107.11675872616759
108.11567878897121
109.1146186356347
110.11357772772621
111.11255554616679
112.11155159036913
113.11056537742175
114.10959644131601
115.10864433221339
116.1077086157504
117.10678887237921
118.10588469674151
119.10499569707393
120.10412149464314
121.10326172320876
122.10241602851272
123.10158406779338
124.10076550932311
125.09996003196804
126.09916732476864
127.09838708654017
6
6.082762530298219
6.324555320336759
6.708203932499369
7.211102550927978
7.810249675906654
8.48528137423857
9.219544457292887
10.0
10.816653826391969
11.661903789690601
12.529964086141668
13.416407864998739
14.317821063276353
15.231546211727817
16.15549442140351
17.08800749063506
18.027756377319946
18.973665961010276
19.924858845171276
20.8806130178211
21.840329667841555
22.80350850198276
23.769728648009426
24.73863375370596
25.709920264364882
26.68332812825267
27.65863337187866
28.635642126552707
29.614185789921695
30.59411708155671
31.575306807693888
32.55764119219941
33.54101966249684
34.52535300326414
35.510561809129406
36.49657518178932
37.48332962798263
38.47076812334269
39.45883931389772
40.44749683231337
41.43669871020132
42.42640687119285
43.41658669218482
44.40720662234904
45.39823785126467
46.389654018972806
47.38143096192854
48.373546489791295
49.36598018878993
50.35871324805669
51.35172830587107
52.3450093132096
53.33854141237835
54.3323108288245
55.326304774492215
56.32051136131489
57.3149195236284
58.309518948453004
59.30430001273095
60.29925372672534
61.29437168288782
62.289646009589745
63.28506932918696
64.28063471995279
65.27633568147036
66.27216610312357
67.26812023536856
68.26419266350405
69.26037828369117
70.25667228100119
71.25307010929424
72.24956747275377
73.24616030891995
74.24284477308234
75.23961722390672
76.23647421018367
77.23341245859851
78.23042886243178
79.22752047110903
80.22468448052632
81.2219182240853
82.21921916437786
83.21658488546619
84.2140130857092
85.21150157109074
86.20904824900923
87.20665112249179
88.20430828479978
89.20201791439474
90.19977827023745
91.19758768739445
92.19544457292888
93.1933474020544
94.19129471453293
95.1892851112981
96.18731725128839
97.18538984847466
98.18350166906862
99.18165152889924
100.17983829094555
101.17806086301516
102.17631819555841
103.1746092796091
104.17293314484334
105.17128885774862
106.16967551989597
107.16809226630845
108.16653826391968
109.16501271011697
110.16351483136329
111.16204388189342
112.16059914247963
113.1591799192624
114.15778554264269
115.15641536623133
116.15506876585283
117.15374513859982
118.15244390193544
119.15116449284078
120.14990636700472
121.1486689980538
122.14745187681976
123.14625451064275
124.14507642270796
125.14391715141412
126.14277624977183
127.1416532848303
7
7.0710678118654755
7.280109889280518
7.615773105863909
8.06225774829855
8.602325267042627
9.219544457292887
9.899494936611665
10.63014581273465
11.40175425099138
12.206555615733702
13.038404810405298
13.892443989449804
14.7648230602334
15.652475842498529
16.55294535724685
17.46424919657298
18.384776310850235
19.313207915827967
20.248456731316587
21.18962010041709
22.135943621178654
23.08679276123039
24.041630560342615
25.0
25.96150997149434
26.92582403567252
27.892651361962706
28.861739379323623
29.832867780352597
30.805843601498726
31.78049716414141
32.7566787083184
33.734255586866
34.713109915419565
35.6931365951495
36.6742416417845
37.656340767525464
38.63935817272331
39.6232255123179
40.607881008493905
41.593268686170845
42.579337712087536
43.56604182158393
44.553338819890925
45.5411901469428
46.52956049652737
47.51841748206689
48.507731342539614
49.49747468305833
50.48762224545735
51.478150704935004
52.46903848937962
53.46026561849464
54.45181356024793
55.44366510251645
56.43580423808985
57.42821606144492
58.42088667591412
59.413803110051795
60.40695324215582
61.40032573203501
62.39390995922599
63.387695966961914
64.38167441127949
65.37583651472461
66.37017402418047
67.36467917239716
68.3593446428504
69.35416353759881
70.34912934784623
71.34423592694787
72.3394774656273
73.33484846919642
74.33034373659252
75.32595834106593
76.32168761236873
77.31752712031083
78.31347265956222
79.30952023559341
80.30566605165541
81.30190649671138
82.29823813423954
83.2946576918352
84.29116205154607
85.28774824088158
86.28441342444185
87.28115489611719
88.2779700718135
89.27485648266257
90.27181176868004
91.26883367283708
92.26592003551474
93.26306878931231
94.26027795418386
95.25754563287887
96.25487000666512
97.25224933131366
98.2496819333274
99.24716620639605
100.24470060806208
101.24228365658294
102.23991392797629
103.23759005323593
104.23531071570709
105.23307464861035
106.23088063270491
107.22872749408155
108.2266141020775
109.22453936730518
110.22250223978767
111.22050170719426
112.21853679316978
113.21660655575224
114.21471008587291
115.2128465059344
116.21101496846157
117.2092146548214
118.20744477400736
119.20570456148481
120.20399327809372
121.2023102090055
122.20065466273084
123.1990259701756
124.19742348374221
125.19584657647394
126.19429464123962
127.1927670899568
8
8.06225774829855
8.246211251235321
8.54400374531753
8.94427190999916
9.433981132056603
10.0
10.63014581273465
11.313708498984761
12.041594578792296
12.806248474865697
13.601470508735444
14.422205101855956
15.264337522473747
16.1245154965971
17.0
17.88854381999832
18.788294228055936
19.697715603592208
20.615528128088304
21.540659228538015
22.47220505424423
23.40939982143925
24.351591323771842
25.298221281347036
26.248809496813376
27.202941017470888
28.160255680657446
29.120439557122072
30.083217912982647
31.04834939252005
32.01562118716424
32.984845004941285
33.95585369269929
34.92849839314596
35.90264614203248
36.87817782917155
37.8549864614954
38.8329756778952
39.81205847478876
40.792156108742276
41.773197148410844
42.7551166528639
43.73785545725808
44.721359549995796
45.70557952810576
46.69047011971501
47.67598976424087
48.662100242385755
49.64876634922564
50.635955604688654
51.62363799656123
52.61178575186362
53.600373133029585
54.589376255824725
55.57877292636101
56.568542494923804
57.55866572463264
58.54912467321779
59.53990258641679
60.530983801686226
61.5223536610881
62.51399843235114
63.50590523722971
64.4980619863884
65.49045732013177
66.48308055437865
67.47592163134935
68.46897107449476
69.46221994724903
70.45565981523414
71.449282711585
72.44308110509934
73.43704787094863
74.43117626371358
75.4254598925323
76.4198926981712
77.41446893184762
78.40918313565064
79.40403012442127
80.39900496896712
81.39410298049853
82.38931969618392
83.38465086573187
84.38009243891595
85.37564055396598
86.37129152675674
87.36704184073076
88.36288813749809
89.35882720806042
90.35485598461214
91.35097153287424
92.34717104492157
93.34345183246653
94.33981132056604
95.33624704172071
96.33275663033837
97.32933781753577
98.32598842625484
99.32270636667126
100.31948963187563
101.31633629380802
102.3132444994293
103.31021246711285
104.30723848324239
105.30432089900205
106.30145812734649
107.29864864013899
108.29589096544707
109.29318368498559
110.2905254316979
111.28791488746656
112.28535078094559
113.28283188550682
114.28035701729323
115.27792503337315
116.27553482998907
117.27318534089538
118.27087553578015
119.26860441876563
120.26637102698326
121.26417442921878
122.2620137246234
123.25988804148737
124.25779653607253
125.25573839150046
126.25371281669304
127.251719045363
9
9.055385138137417
9.219544457292887
9.486832980505138
9.848857801796104
10.295630140987
10.816653826391969
11.40175425099138
12.041594578792296
12.727922061357855
13.45362404707371
14.212670403551895
15.0
15.811388300841896
16.64331697709324
17.4928556845359
18.35755975068582
19.235384061671343
20.12461179749811
21.02379604162864
21.93171219946131
22.847319317591726
23.769728648009426
24.698178070456937
25.632011235952593
26.570660511172846
27.51363298439521
28.460498941515414
29.410882339705484
30.364452901377952
31.32091952673165
32.28002478313795
33.24154027718932
34.20526275297414
35.17101079013795
36.138621999185304
37.107950630558946
38.07886552931954
39.05124837953327
40.024992192379
41.0
41.97618372363071
42.95346318982906
43.93176527297759
44.91102314577124
45.89117562233506
46.87216658103186
47.853944456021594
48.83646178829912
49.8196748283246
50.80354318352215
51.78802950489621
52.773099207835045
53.75872022286245
54.74486277268398
55.731499172371095
56.71860364994893
57.706152185014034
58.69412236331676
59.682493245507096
60.67124524847005
61.66036003787198
62.64982043070834
63.63961030678928
64.6297145282261
65.62011886609167
66.61080993352356
67.60177512462228
68.59300255857006
69.58448102845921
70.57619995437555
71.56814934033156
72.56031973468694
73.55270219373317
74.54528824815154
75.53806987208503
76.53103945458993
77.52418977325722
78.5175139698144
79.51100552753688
80.50465825031493
81.49846624323675
82.49242389456137
83.48652585896721
84.48076704197234
85.47514258543241
86.46964785403026
87.46427842267951
88.45903006477066
89.45389874119518
90.44888059008801
91.44397191723465
92.43916918709297
93.43446901438462
94.42986815621421
95.42536350467836
96.42095207992918
97.41663102366043
98.41239759298622
99.40824915468535
100.40418317978589
101.40019723846694
102.39628899525607
103.39245620450265
104.38869670610895
105.38500842150178
106.38138934982942
107.37783756436893
108.37435120913067
109.37092849564732
110.3675676999362
111.36426715962351
112.36102527122117
113.35784048754634
114.35471131527551
115.35163631262454
116.3486140871476
117.34564329364768
118.3427226321923
119.33985084622823
120.33702672078948
121.33424908079334
122.3315167894194
123.3288287465668
124.32618388738553
125.32358118087753
126.3210196285638
127.3184982632139
10
10.04987562112089
10.198039027185569
10.44030650891055
10.770329614269007
11.180339887498949
11.661903789690601
12.206555615733702
12.806248474865697
13.45362404707371
14.142135623730951
14.866068747318506
15.620499351813308
16.401219466856727
17.204650534085253
18.027756377319946
18.867962264113206
19.72308292331602
20.591260281974
21.470910553583888
22.360679774997898
23.259406699226016
24.166091947189145
25.079872407968907
26.0
26.92582403567252
27.85677655436824
28.792360097775937
29.732137494637012
30.675723300355934
31.622776601683793
32.57299494980466
33.52610922848042
34.48187929913333
35.4400902933387
36.40054944640259
37.36308338453881
38.3275357934736
39.293765408777
40.26164427839479
41.23105625617661
42.20189569201838
43.174066289845804
44.14748010928823
45.12205669071391
46.09772228646444
47.07440918375928
48.05205510693585
49.03060268852505
50.00999900019995
50.99019513592785
51.97114584074513
52.952809179494906
53.9351462406472
54.91812087098393
55.90169943749474
56.88585061331157
57.87054518492115
58.855755878248644
59.841457201508724
60.8276253029822
61.814237842102365
62.80127387243033
63.788713735268246
64.77653896280658
65.76473218982953
66.75327707311455
67.7421582177598
68.73136110975832
69.72087205421343
70.71067811865476
71.7007670809734
72.69112738154499
73.68174807915459
74.67261881037788
75.66372975210778
76.6550715869472
77.64663547121665
78.63841300535
79.63039620647382
80.62257748298549
81.61494961096282
82.60750571225353
83.60023923410746
84.5931439302264
85.58621384311844
86.57944328765345
87.5728268357257
88.56635930193812
89.56003573022959
90.55385138137417
91.54780172128658
92.5418824100742
93.53608929178085
94.53041838477179
95.524865872714
96.51942809610924
97.51410154434076
98.50888284819801
99.50376877284599
100.4987562112089
101.49384217774002
102.48902380255166
103.4842983258813
104.47966309287182
105.47511554864494
106.47065323364932
107.46627377926528
108.46197490364999
109.45775440780794
110.45361017187261
111.44954015158609
112.44554237496477
113.44161493913951
114.43775600735974
115.43396380615195
116.43023662262307
117.42657280190033
118.4229707446997
119.41942890501528
120.41594578792295
121.41251994749142
122.40914998479485
123.40583454602137
124.4025723206719
125.39936203984452
126.39620247459969
127.39309243440164
11
11.045361017187261
11.180339887498949
11.40175425099138
11.704699910719626
12.083045973594572
12.529964086141668
13.038404810405298
13.601470508735444
14.212670403551895
14.866068747318506
15.556349186104045
16.278820596099706
17.029386365926403
17.804493814764857
18.601075237738275
19.4164878389476
20.248456731316587
21.095023109728988
21.95449840010015
22.825424421026653
23.706539182259394
24.596747752497688
25.495097567963924
26.40075756488817
27.313000567495326
28.231188426986208
29.154759474226502
30.083217912982647
31.016124838541646
31.953090617340916
32.89376840679705
33.83784863137726
34.785054261852174
35.73513677041127
36.68787265568828
37.64306044943742
38.600518131237564
39.56008088970496
40.52159917870962
41.48493702538308
42.44997055358225
43.41658669218482
44.384682042344295
45.35416188179427
46.32493928760188
47.29693436154187
48.27007354458868
49.24428900898052
50.21951811795888
51.19570294468082
52.172789842982326
53.150729063673246
54.12947441089743
55.10898293381942
56.089214649520635
57.0701322935211
58.05170109479997
59.033888572581766
60.01666435249463
61.0
61.98386886924694
62.96824596572466
63.953107821277925
64.93843238021688
65.92419889539804
66.91038783328041
67.89698078707183
68.8839603971781
69.87131027825369
70.8590149522275
71.84705978674423
72.83543093852057
73.824115301167
74.81310045707235
75.8023746329889
76.79192665899195
77.78174593052023
78.77182237323191
79.76214641043707
80.75270893288967
81.74350127074322
82.73451516749222
83.72574275573791
84.71717653463199
85.70880934886448
86.70063436907483
87.69264507357501
88.68483523128404
89.67719888578144
90.6697303403953
91.6624241442479
92.65527507918802
93.64827814754524
94.64142856064674
95.63472172804185
96.62815324738438
97.62171889492625
98.6154146165801
99.60923651951158
100.60318086422517
101.59724405711013
102.59142264341595
103.58571330062848
104.58011283222064
105.57461816175325
106.56922632730333
107.56393447619885
108.55873986004075
109.55363982999378
110.54863183232979
111.5437134042076
112.53888216967503
113.53413583587978
114.5294721894762
115.52488909321661
116.52038448271615
117.51595636338071
118.51160280748886
119.50732195141852
120.50311199301038
121.49897118905987
122.494897852931
123.4908903522847
124.4869471069156
125.4830665866913
126.4792473095883
127.47548783981962
12
12.041594578792296
12.165525060596439
12.36931687685298
12.649110640673518
13.0
13.416407864998739
13.892443989449804
14.422205101855956
15.0
15.620499351813308
16.278820596099706
16.97056274847714
17.69180601295413
18.439088914585774
19.209372712298546
20.0
20.808652046684813
21.633307652783937
22.47220505424423
23.323807579381203
24.186773244895647
25.059928172283335
25.942243542145693
26.832815729997478
27.730849247724095
28.635642126552707
29.546573405388315
30.463092423455635
31.38470965295043
32.31098884280702
33.24154027718932
34.17601498127012
35.11409973215888
36.05551275463989
37.0
37.94733192202055
38.897300677553446
39.84971769034255
40.80441152620633
41.7612260356422
42.720018726587654
43.68065933568311
44.64302857109943
45.60701700396552
46.57252408878007
47.53945729601885
48.507731342539614
49.47726750741192
50.44799302251776
51.419840528729765
52.392747589718944
53.36665625650534
54.3415126767741
55.31726674375732
56.293871780150276
57.271284253105414
58.249463516842795
59.22837157984339
60.207972893961475
61.18823416311342
62.16912416947821
63.150613615387776
64.13267497929586
65.11528238439882
66.09841147864296
67.08203932499369
68.06614430096654
69.05070600652827
70.03570517957252
71.02112361825881
72.00694410957877
72.99315036357864
73.97972695272672
74.96665925596525
75.95393340703298
76.94153624668537
77.92945527847606
78.91767862779544
79.90619500389191
80.89499366462674
81.88406438373708
82.87339742040264
83.86298349093002
84.8528137423857
85.84287972802403
86.83317338436964
87.82368700982668
88.81441324469807
89.80534505250787
90.79647570252934
91.7877987534291
92.77930803794561
93.7709976485267
94.76286192385707
95.75489543621255
96.74709297958259
97.73944955850733
98.73196037757987
99.72462083156798
100.71742649611338
101.71037311896953
102.70345661174214
103.69667304209909
104.6900186264192
105.68348972285122
106.6770828247567
107.67079455451233
108.664621657649
109.65856099730654
110.65260954898443
111.64676439557037
112.64102272262978
113.63538181394033
114.6298390472568
115.62439189029277
116.61903789690601
117.61377470347595
118.6086000254619
119.60351165413162
120.59850745345068
121.59358535712317
122.58874336577564
123.58397954427588
124.57929201917949
125.57467897629681
126.57013865837392
127.56566936288148
13
13.038404810405298
13.152946437965905
13.341664064126334
13.601470508735444
13.92838827718412
14.317821063276353
14.7648230602334
15.264337522473747
15.811388300841896
16.401219466856727
17.029386365926403
17.69180601295413
18.384776310850235
19.1049731745428
19.849433241279208
20.615528128088304
21.400934559032695
22.20360331117452
23.021728866442675
23.853720883753127
24.698178070456937
25.553864678361276
26.419689627245813
27.294688127912362
28.178005607210743
29.068883707497267
29.966648127543394
30.870698080866262
31.78049716414141
32.69556544854363
33.61547262794322
34.539832078341085
35.4682957019364
36.40054944640259
37.33630940518894
38.27531841800928
39.21734310225516
40.162171256046406
41.10960958218893
42.05948168962618
43.01162633521314
43.965895873961216
44.9221548904324
45.880278987817846
46.84015371452148
47.80167361086848
48.76474136094644
49.72926703662542
50.695167422546305
51.66236541235796
52.630789467763066
53.600373133029585
54.57105459856901
55.54277630799526
56.515484603779164
57.48912940721924
58.463663928973865
59.43904440685432
60.41522986797286
61.39218191268331
62.369864518050704
63.34824385884742
64.32728814430156
65.30696746902278
66.2872536767062
67.26812023536856
68.24954212300622
69.2314957226839
70.21395872616783
71.19691004531025
72.18032973047436
73.16419889536138
74.14849964766651
75.13321502504735
76.11832893594026
77.10382610480494
78.08969202141856
79.07591289387686
80.06247560499239
81.04936767180853
82.03657720797473
83.02409288875127
84.01190391843289
85.0
85.98837130682264
86.97700845625813
87.96590248499699
88.95504482602435
89.94442728707543
90.93404203047393
91.92388155425118
92.91393867445294
93.90420650854784
94.89467845985885
95.88534820294495
96.87620966986684
97.86725703727473
98.85848471426213
99.84988733093293
100.84145972763385
101.83319694480774
102.82509421342633
103.81714694596457
104.80935072788114
105.80170130957252
106.7941945987702
107.78682665335315
108.77959367454909
109.77249200050075
110.76551810017412
111.75866856758807
112.75194011634566
113.7453295744489
114.73883387938018
115.73245007343446
116.72617529928752
117.72000679578642
118.71394189394942
119.70797801316336
120.70211265756701
121.69634341261039
122.6906679417795
123.68508398347798
124.67958934805648
125.67418191498204
126.66885963013956
127.66362050325849
14
14.035668847618199
14.142135623730951
14.317821063276353
14.560219778561036
14.866068747318506
15.231546211727817
15.652475842498529
16.1245154965971
16.64331697709324
17.204650534085253
17.804493814764857
18.439088914585774
19.1049731745428
19.79898987322333
20.518284528683193
21.2602916254693
22.02271554554524
22.80350850198276
23.600847442411894
24.413111231467404
25.238858928247925
26.076809620810597
26.92582403567252
27.784887978899608
28.653097563788805
29.5296461204668
30.4138126514911
31.304951684997057
32.202484376209235
33.1058907144937
34.0147027033899
34.92849839314596
35.84689665786984
36.76955262170047
37.69615364994153
38.62641583165593
39.56008088970496
40.496913462633174
41.43669871020132
42.37924020083418
43.32435804486894
44.27188724235731
45.221676218380054
46.17358552246078
47.12748667179272
48.08326112068523
49.040799340956916
50.0
50.96076922496363
51.92301994298868
52.88667128870941
53.85164807134504
54.817880294662984
55.78530272392541
56.753854494650845
57.723478758647246
58.69412236331676
59.665735560705194
60.63827174318213
61.61168720299745
62.5859409132754
63.56099432828282
64.53681120105021
65.5133574166368
66.49060083951716
67.468511173732
68.4470598345904
69.42621983083913
70.40596565632774
71.386273190299
72.3671196055225
73.348483283569
